Contract,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,InternetService_Fiber Optic,InternetService_nan,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
1,1,1,0,1,0,0,1,1,1,0,1,0.21962265190490027,174.976769,0.29610462961888717,0,0,1,0,0
1,0,0,1,0,0,0,0,0,1,1,0,0.2725995495442655,187.609354,0.33652697944808624,0,0,0,1,0
1,0,1,1,0,0,1,0,0,0,1,1,0.155058444154038,169.937833,0.16304503169222734,1,0,0,1,0
1,1,0,1,1,1,0,0,0,0,0,0,0.026213940498035035,115.002061,0.018260230610445613,0,1,1,0,0
1,0,1,1,1,1,0,0,0,1,0,0,0.18596362410726244,152.462354,0.2559127622348446,0,0,0,1,0
1,0,0,1,0,0,0,0,0,1,1,1,0.05607494980903304,207.609354,0.09904948009443082,1,0,0,1,0
1,1,0,1,1,0,1,1,0,0,0,0,0.31157118667783046,147.503078,0.28212468300902643,0,1,1,0,0
24,1,0,1,0,0,0,0,1,1,1,1,0.07474636714235489,200.118516,0.18683987416646858,0,0,1,0,0
12,0,0,1,1,1,1,0,0,0,0,1,0.16529759116257647,137.497825,0.17506050432837714,0,1,0,0,0
24,0,0,1,1,0,1,0,0,0,0,0,0.15499382523454658,134.980139,0.15608254302957517,0,1,0,1,0
12,0,1,1,0,0,0,0,0,0,1,0,0.017514298738779254,147.442069,0.057524082263512105,1,0,0,0,0
12,0,0,1,1,1,0,1,1,1,0,0,0.00821328740282937,197.494455,0.0743503996001919,1,0,0,0,1
12,0,0,1,1,1,1,1,1,0,0,1,0.18640565823263852,162.529926,0.2122420684620612,0,1,0,0,0
1,0,0,1,0,0,1,1,0,1,1,0,0.2011411374022747,210.151777,0.2365193995707538,0,1,0,0,0
1,0,0,1,1,0,1,0,1,0,0,0,0.044163545776435505,159.965581,0.13009625425118068,0,0,0,1,0
1,0,0,0,0,1,0,1,0,1,1,1,0.12310662955276881,190.173699,0.19399302304211988,0,1,0,1,0
24,0,0,1,0,1,0,1,0,1,1,0,0.0030063167634684384,202.649979,0.14764712995836918,0,0,0,1,0
1,1,0,1,0,0,1,0,0,0,0,1,0.15299175606966747,134.950905,0.13686257072270594,1,0,0,0,0
12,0,0,1,0,1,1,1,1,0,0,1,0.019949946236342917,142.500692,0.13176096331455825,0,0,0,1,0
1,0,1,1,0,0,1,1,0,0,0,1,0.08074781816293296,114.997564,0.09977776153108713,0,1,0,1,0
24,1,1,1,1,0,0,0,1,1,1,1,0.07815285339740063,232.62403,0.19041558746033937,0,0,1,0,0
1,1,0,1,0,0,1,1,0,1,1,1,0.1348146950623023,242.628057,0.2132949903607729,1,0,0,0,0
1,1,1,0,1,0,1,0,0,0,1,1,0.03351450776194411,202.443347,0.10704532074177107,1,0,0,1,0
24,0,0,1,1,0,0,0,1,0,0,1,0.11209715451024363,124.993537,0.0755518013646044,0,1,0,1,0
24,0,0,1,1,0,0,1,1,1,0,0,0.13009390712911278,174.976769,0.21518266003173506,0,0,0,1,0
1,1,0,0,0,1,1,1,0,1,1,1,0.1966896361412431,225.145743,0.32570471164532333,0,0,0,0,1
12,0,0,1,1,0,1,1,0,1,1,0,0.3210323237999435,275.133571,0.36014032487499875,1,0,0,0,1
1,1,1,1,1,0,1,1,1,1,1,0,0.14727660258968986,287.642733,0.2318567478354855,1,0,1,0,0
1,1,0,1,0,1,0,0,0,1,1,0,0.14141748318025324,177.65076,0.19122074820536866,0,1,0,1,0
1,0,0,0,1,0,0,0,0,1,1,0,0.09049764388679667,220.114868,0.22634754418756775,0,0,1,0,0
12,1,0,1,1,1,1,1,1,0,1,1,0.019879901016651574,197.516854,0.0784251484574397,0,1,0,0,1
12,1,0,1,1,1,0,0,1,0,1,0,0.014215447813474108,194.974431,0.05753777719389035,1,0,0,0,0
1,0,0,1,0,0,0,0,0,1,1,1,0.1136334003906245,175.133074,0.1608876113546533,0,1,0,0,1
1,1,0,1,1,1,0,0,0,0,0,0,0.013049905553443729,147.478341,0.01889237447000394,1,0,0,1,0
24,0,1,1,1,0,1,0,0,0,0,1,0.15174342927338064,134.980139,0.13907706558550456,0,1,0,1,0
12,1,0,1,1,0,0,1,0,0,0,0,0.022323814445132942,157.483594,0.034055688596516906,1,0,0,0,1
12,1,0,1,1,1,0,0,1,1,1,1,0.11996565119944853,255.141716,0.16373645075601698,1,0,1,0,0
24,1,1,1,0,0,0,0,0,1,0,1,0.12017439648723177,137.439154,0.11636531844610154,1,0,0,0,1
1,1,0,1,0,1,0,1,1,1,1,1,0.3113245289093541,235.159141,0.33802968921398113,1,0,0,0,1
1,1,0,1,0,0,1,0,1,0,0,1,0.05781226604034683,147.460067,0.0753169655661761,1,0,0,0,1
1,0,0,1,1,0,0,1,0,1,1,0,0.08278541519814818,232.637807,0.19727396080606097,0,0,0,0,1
12,1,0,1,0,0,0,0,0,1,0,1,0.28420303973809774,137.439154,0.2579315693803082,1,0,0,0,1
1,0,1,1,0,0,0,0,1,1,0,1,0.008254654170605853,129.948316,0.07434424986721841,0,0,1,0,0
1,0,0,1,1,1,0,0,0,1,1,1,0.03912610398251654,242.632554,0.11048145132480262,1,0,0,0,0
1,0,0,1,0,0,0,0,0,1,1,0,0.1490514873532905,187.609354,0.2418766993383733,0,0,0,0,1
12,0,0,1,1,1,1,0,0,1,1,1,0.14961234368102339,232.652038,0.26317985868952737,0,1,0,0,1
12,0,0,1,1,0,0,0,1,0,1,1,0.2785935747581902,159.980465,0.2489294541926919,0,1,0,0,1
1,0,0,1,1,0,0,0,0,0,1,0,0.04140955884559662,159.947583,0.11948974693016041,0,0,0,0,0
1,0,0,1,0,0,0,1,1,0,0,1,0.1462096163228965,137.487242,0.11981606071871578,1,0,1,0,0
24,0,0,1,0,1,1,0,1,1,1,1,0.006662697493607937,245.131966,0.11401802354838574,1,0,0,0,1
1,1,0,1,0,0,0,0,0,1,0,0,0.16557747319214924,117.439154,0.2313610716045286,0,0,0,0,0
24,0,1,1,1,1,1,1,1,0,1,1,0.07399623821797092,209.993134,0.16299678264316006,0,0,0,1,0
12,0,0,1,1,1,1,0,0,0,0,1,0.25286892400918365,169.974105,0.2271584563632886,1,0,0,1,0
24,0,0,1,1,1,1,0,1,0,1,1,0.12168903450618386,197.470195,0.22031336713758673,0,0,0,1,0
1,1,0,1,1,0,0,1,1,0,0,1,0.0591708292163364,137.516476,0.07281633619830997,0,1,0,0,0
1,0,1,1,1,0,1,1,1,0,1,1,0.16086067122943326,207.475448,0.24711256324416117,0,0,0,1,0
1,0,0,1,1,1,0,1,0,0,0,1,0.10048278267335752,160.00128,0.11468482391866258,1,0,0,1,0
24,1,0,1,1,1,0,0,0,0,0,1,0.1953180239824452,147.478341,0.18429384059449083,1,0,0,1,0
24,1,0,1,0,0,0,1,0,0,1,1,0.06406275362277651,127.488728,0.08839981255537933,0,1,1,0,0
1,0,0,1,0,0,1,1,0,1,0,0,0.24444223143739346,139.981577,0.2547741630094011,0,1,0,1,0
1,0,1,1,0,0,0,1,0,1,1,1,0.09334687307502362,220.132293,0.14422234974099146,1,0,0,0,1
12,1,0,1,1,0,1,0,1,0,1,0,0.0484432926402002,214.952509,0.0850106731743845,1,0,0,0,1
12,0,0,1,0,0,0,1,1,0,1,0,0.14322415218508736,139.99789,0.1623214069011449,0,1,0,1,0
1,0,0,0,1,1,1,1,1,1,1,0,0.1850836638004973,270.160419,0.3112204054006805,0,0,0,1,0
24,1,0,1,1,0,1,0,0,0,1,1,0.031157348487854484,202.443347,0.08772027996254826,1,0,0,1,0
1,0,0,1,0,0,0,1,1,0,1,1,0.22322877192768312,172.47417,0.22479277940475342,1,0,1,0,0
1,0,1,1,1,0,0,0,0,1,0,1,0.03992263702584993,137.468388,0.07051963173025219,0,1,0,1,0
24,1,0,1,0,0,0,0,0,1,0,0,0.07321186851142687,104.962874,0.09530953551104303,0,1,0,0,0
24,1,0,1,0,0,1,1,1,0,1,0,0.04530307040998557,174.969934,0.13598611636797933,0,0,0,0,0
12,1,0,0,0,0,0,1,1,0,1,1,0.04725143262278909,139.99789,0.07544191405576027,0,1,0,0,1
24,0,1,1,0,1,0,1,1,1,0,1,0.04267651871580056,144.988941,0.16363127667894292,0,0,0,1,0
12,1,0,1,0,0,1,1,0,0,0,1,0.12557497024776568,114.997564,0.13186394105332797,0,1,0,1,0
1,1,0,1,1,1,1,0,0,0,1,1,0.12424775546192725,172.484753,0.16105680536637848,0,1,1,0,0
1,1,0,1,0,0,0,1,0,0,0,0,0.11526421070214239,124.97808,0.11881915222911188,1,0,0,1,0
1,0,1,1,0,1,0,1,1,0,1,1,0.11116538782691429,174.991856,0.1331847962350905,1,0,0,1,0
1,1,0,1,0,0,0,0,1,0,0,0,0.09381773818962985,92.488023,0.06104387498790359,0,1,1,0,0
1,1,0,1,0,0,0,1,0,0,1,0,0.16164338258915922,139.965008,0.2317744562566325,0,0,0,0,0
1,0,1,1,1,0,0,1,0,0,1,0,0.020590275237748607,192.470522,0.10636115376374461,1,0,0,1,0
12,0,1,1,0,0,0,0,1,1,1,0,0.18449781318434316,220.118516,0.21961518029048227,1,0,0,0,1
1,1,1,1,0,1,1,0,0,1,1,1,0.08834474035969048,232.622804,0.14111845195116565,1,0,0,1,0
12,1,0,1,1,1,0,0,0,1,1,0,0.042236794129323414,210.156274,0.1043529645617965,0,1,1,0,0
12,0,0,1,0,1,0,0,0,0,0,1,0.029798802734640428,114.972827,0.031094643351520505,1,0,1,0,0
1,0,1,1,0,1,1,0,1,0,0,0,0.1785807491728295,149.977753,0.15561160851677563,1,0,0,0,1
1,1,0,0,1,1,0,1,0,1,0,1,0.19257379796089147,184.985293,0.20124726130820683,1,0,1,0,0
1,0,0,1,0,1,0,1,0,1,0,1,0.06976557882002762,132.479779,0.17118563782052565,0,0,0,1,0
1,0,0,1,0,1,0,0,0,1,1,1,0.15135553279616182,190.12704,0.2592888561916164,0,0,0,0,0
24,1,0,1,0,0,0,0,1,0,0,1,0.06977229882821316,92.488023,0.06686393052826695,0,1,0,1,0
12,0,0,1,1,0,0,0,0,1,1,1,0.30785665572305937,220.114868,0.41194508787815365,0,0,0,1,0
1,1,0,1,0,1,0,1,0,0,0,0,0.005741025738255586,107.495766,0.10126358749242498,0,0,1,0,0
24,1,0,1,1,0,1,0,0,0,1,0,0.28285461212444846,169.967067,0.2693815895654254,0,1,0,0,1
1,1,0,1,1,1,0,1,0,1,1,1,0.14230203397287255,222.679213,0.2596075018723514,0,1,0,0,1
1,1,0,1,0,0,0,1,0,1,1,1,0.12301303992381013,200.132293,0.22847778430317728,0,0,1,0,0
1,0,1,1,1,0,1,0,0,1,1,0,0.15799216955001869,262.610632,0.22891906967673106,1,0,0,0,1
1,1,0,1,1,1,0,0,1,1,0,0,0.020049047504706808,152.495236,0.057329422393094465,0,1,1,0,0
12,0,0,1,0,1,0,0,1,1,1,0,0.17831732624352511,202.636202,0.2926871918995346,0,0,0,0,1
12,0,1,1,1,1,0,0,0,0,0,1,0.1084708159550549,127.478341,0.18500736097285422,0,0,0,1,0
1,0,0,1,0,0,1,1,1,0,0,0,0.05413878460953972,159.983006,0.06476115603580532,1,0,0,0,0
1,0,0,1,1,0,0,0,0,0,0,1,0.07725142661143856,124.960655,0.1521521697896717,0,0,0,1,0
12,1,0,1,1,0,0,0,1,1,1,1,0.001984155114964371,252.62403,0.08417858422514571,1,0,0,0,1
24,1,0,1,0,0,0,1,0,0,0,0,0.09425305923649342,104.97808,0.15205958103664402,0,0,0,0,1
1,0,1,1,1,1,1,0,0,0,1,1,0.17929641411479155,204.961033,0.23073773017542468,1,0,0,1,0
1,1,0,1,0,1,1,1,0,1,1,0,0.06605378369172565,245.145743,0.14935123003938863,1,0,0,0,0
24,0,1,1,0,1,0,1,0,0,0,1,0.0801234611001464,95.019486,0.08692756878038613,0,1,0,0,0
12,1,1,1,0,0,1,0,0,0,1,0,0.11937803686882574,169.937833,0.12378268360707217,1,0,0,1,0
1,1,1,1,1,0,1,1,1,0,1,0,0.05483120947037582,207.475448,0.16119652044008392,0,0,1,0,0
1,0,1,0,0,0,1,0,1,0,0,1,0.023333501808896644,114.983787,0.019192946051332576,0,1,1,0,0
1,1,0,1,1,0,0,1,0,1,1,1,0.10396279109746247,232.637807,0.2231882728852738,0,0,0,0,0
24,1,0,1,0,1,1,0,1,1,1,1,0.19060678434997444,225.131966,0.33399511170130497,0,0,1,0,0
24,1,0,1,0,0,0,1,1,1,1,1,0.17786254982971197,212.641455,0.30202757388506357,0,0,0,1,0
1,1,0,0,1,1,0,0,1,1,0,0,0.003962121806540425,152.495236,0.05884378945799511,0,1,0,1,0
1,1,0,1,0,0,1,0,0,0,0,1,0.033314449143276394,134.950905,0.032061716722770514,1,0,0,0,0
1,1,0,1,0,0,0,1,0,1,1,1,0.06193843410966284,200.132293,0.1828951384846839,0,0,0,1,0
24,1,0,1,1,1,1,0,1,0,1,1,0.11269131017053102,197.470195,0.2423077684975638,0,0,0,0,0
24,0,0,1,1,0,0,0,1,0,1,1,0.1404923894340376,192.456745,0.16513255172846272,1,0,0,1,0
1,0,1,1,0,0,0,1,1,1,0,0,0.09613634067836452,162.471255,0.10103204337428512,1,0,1,0,0
1,1,0,1,0,0,1,1,1,1,1,0,0.1849237263831295,222.660939,0.24263478245284056,0,1,0,0,1
24,1,0,1,0,0,1,0,0,0,0,0,0.1925221664036401,114.950905,0.2317314037708371,0,0,0,1,0
1,1,0,1,0,0,1,0,1,0,1,1,0.061802340880345336,182.446995,0.08691902622093119,1,0,0,0,1
24,1,1,1,0,1,0,0,1,0,0,0,0.025501287921567792,95.005709,0.02163384536932517,0,1,0,1,0
1,0,0,1,1,0,0,0,1,0,1,0,0.020915356510496412,172.456745,0.14625250967947537,0,0,0,0,0
24,1,0,1,0,1,0,0,0,1,1,0,0.014800346641851836,177.65076,0.1262984280717714,0,1,0,0,1
12,1,0,1,1,0,0,0,0,1,1,1,0.07184354210217637,207.638588,0.1320277721557844,0,1,0,0,1
24,0,0,1,0,0,0,0,1,1,1,1,0.05563653697304393,220.118516,0.08853528215083514,1,0,0,1,0
24,1,0,1,1,0,0,0,0,1,0,1,0.12910523053403483,137.468388,0.12937595695118162,0,1,0,0,1
1,1,0,1,0,0,0,1,0,0,1,0,0.15909130978145522,159.965008,0.16833030621333558,1,0,0,1,0
24,1,0,1,1,1,0,0,0,0,1,0,0.33643496822847585,182.465269,0.31279290495134615,1,0,0,0,0
12,1,0,1,0,1,1,0,1,0,0,1,0.12197495611202139,129.977753,0.19079984956893714,0,0,0,0,1
1,1,1,1,1,0,0,0,0,0,0,0,0.09385152854304173,112.484375,0.11017691505441139,0,1,0,0,0
12,0,0,1,0,0,0,1,0,0,1,1,0.059919041705835285,127.488728,0.07588072504331891,0,1,0,1,0
24,1,1,1,0,0,0,1,1,1,0,1,0.17734208448164812,162.471255,0.18633703449146088,1,0,0,0,0
1,1,0,0,0,1,1,0,1,1,0,0,0.1598475930301656,154.961766,0.2551224264164039,0,0,0,0,0
24,0,1,1,1,0,0,1,1,1,0,1,0.2446923127742196,194.976769,0.2524522861655367,1,0,0,0,1
12,1,0,1,1,0,1,1,1,0,0,0,0.10560402966549878,192.48852,0.1548224773860396,1,0,1,0,0
24,0,0,1,0,1,1,0,0,1,0,1,0.3005051423479733,162.452604,0.3346452308378967,1,0,0,1,0
24,0,0,1,0,1,0,0,0,1,0,1,0.0076238530893561205,107.48056,0.02097217595203212,0,1,0,1,0
1,0,0,1,0,1,0,1,0,0,1,1,0.16597796294166517,142.482694,0.2441615884001958,0,0,0,1,0
24,0,1,1,1,1,0,1,1,1,0,1,0.021513289546830773,165.018175,0.10755865129479848,0,1,0,1,0
1,0,1,1,1,0,0,1,0,0,0,1,0.08542719107415925,125.007314,0.09073214243890353,0,1,0,1,0
1,0,1,1,1,1,0,0,1,0,0,1,0.04589208006971403,139.987503,0.1143370974879607,0,0,1,0,0
1,1,0,1,0,0,0,0,0,0,0,0,0.05354595230553423,112.455141,0.06908276709297818,1,0,0,1,0
24,0,1,1,0,1,1,0,0,1,1,1,0.05922045036557551,212.622804,0.2022623010117225,0,0,0,0,1
1,0,0,1,0,0,1,1,0,0,1,1,0.4376504587126794,182.460772,0.42042209144660364,1,0,0,0,0
12,1,0,1,1,0,0,0,0,0,1,0,0.14321626432980716,159.947583,0.20621489907631757,0,0,1,0,0
24,0,1,1,0,1,1,1,0,1,1,0,0.22253490418778968,245.145743,0.2903081310133816,1,0,0,0,0
1,1,0,1,0,1,1,0,1,0,0,0,0.23409867777745202,149.977753,0.20435466878438815,1,0,0,0,1
1,1,1,1,0,0,1,1,1,1,0,1,0.22800368877651503,184.967019,0.23884890634139164,1,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,1,0.23269508109296785,92.455141,0.2443729600462803,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,1,0.1325385628213537,149.944668,0.22318185321486922,0,0,1,0,0
1,0,1,1,1,0,1,0,0,0,0,1,0.03253596716583217,167.456419,0.05721626480762274,1,0,0,0,1
1,0,0,1,1,1,1,1,1,0,1,0,0.028075972773565862,197.516854,0.1256056952315718,0,1,0,1,0
1,0,0,1,0,1,1,0,1,0,1,1,0.21493417638924373,152.488401,0.20345949872018038,0,1,0,1,0
1,0,1,1,0,1,0,1,0,0,1,0,0.028800472766971823,162.482694,0.07827343453998631,1,0,0,0,1
1,0,0,1,1,0,1,0,0,1,1,0,0.2022191587508582,262.610632,0.2408450121844025,1,0,0,0,1
1,1,0,1,0,1,0,1,0,1,1,1,0.06958748730718055,190.173699,0.14446606775883816,0,1,0,0,0
1,1,1,0,1,1,1,1,1,1,0,0,0.07025795317498398,187.513939,0.12162292200313643,0,1,0,0,0
12,0,0,1,0,0,0,1,1,1,1,1,0.0864592970288444,212.641455,0.1920738391577389,0,0,0,1,0
1,1,1,1,0,0,0,0,1,0,0,1,0.11199498907285352,104.964303,0.17837812159881727,0,0,0,1,0
1,1,0,1,1,0,0,1,0,1,1,1,0.04537668132674775,232.637807,0.16945932904966235,0,0,0,1,0
24,0,0,1,0,1,1,1,0,1,0,1,0.12390548112104058,142.499263,0.15641350816633404,0,1,0,0,1
12,0,1,1,1,1,1,0,1,1,1,1,0.13949087294354237,277.63748,0.22209720106712205,1,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,1,0.00937100863948734,112.455141,0.0019836674460295403,1,0,0,0,1
12,1,1,1,0,0,0,0,1,1,1,1,0.10719808755457841,220.118516,0.15792843972244858,1,0,1,0,0
24,1,0,1,0,0,0,0,1,0,1,0,0.004011609559573327,139.951231,0.09130487560434514,0,0,0,0,1
1,1,0,1,0,1,1,1,0,0,1,1,0.005344253772415347,184.978458,0.07965439569929676,1,0,1,0,0
1,1,1,1,0,0,1,0,1,1,1,1,0.029354168995941753,210.138,0.11381275700028878,0,1,0,1,0
24,1,0,1,0,1,0,0,1,0,1,1,0.02024374838750065,142.468917,0.08897051134497526,0,0,0,1,0
24,0,0,1,1,1,0,1,0,0,0,1,0.03222389308658388,160.00128,0.0673227826387972,1,0,0,1,0
24,1,0,1,0,1,0,0,1,0,0,1,0.44095625135345357,127.481989,0.39734738463831126,1,0,0,1,0
24,0,0,1,0,1,1,0,0,1,0,0,0.17557136273321663,162.452604,0.2013992834155312,1,0,0,0,1
1,0,1,1,0,0,1,1,0,1,0,1,0.256964088946632,172.457857,0.247610758082019,1,0,0,0,0
24,0,1,1,1,1,0,1,0,1,1,1,0.10831969087050784,255.155493,0.18066245250913598,1,0,0,0,0
24,0,0,1,1,0,0,1,1,0,1,0,0.03913175866614834,184.979684,0.15695337060601813,0,0,0,0,0
1,0,0,1,1,1,1,1,1,0,0,1,0.13067689249447742,175.006206,0.20201950339412994,0,0,1,0,0
12,0,0,1,0,0,0,0,0,0,0,1,0.04446017107921049,112.455141,0.0492518338398779,1,0,0,0,0
24,1,0,1,1,1,1,0,0,1,0,1,0.1453622840718209,194.958118,0.20109187872617224,1,0,0,0,1
24,0,0,1,0,0,1,0,1,1,0,0,0.05991889850667695,172.44408,0.09018230769235137,1,0,0,1,0
24,0,0,1,0,0,0,1,1,1,1,0,0.05992816408518612,200.165175,0.1376607058124286,0,1,1,0,0
1,0,1,1,0,0,1,0,1,0,0,1,0.07629504288432813,127.460067,0.1428256372149794,0,0,0,0,1
24,1,0,1,1,1,0,0,0,0,0,1,0.24806719594546028,147.478341,0.26270386654449035,1,0,0,1,0
12,1,0,1,1,1,0,1,1,0,1,0,0.05527349986689239,207.49737,0.10946416058156515,1,0,0,1,0
24,1,0,1,0,0,1,0,0,0,1,1,0.07501065187227893,169.937833,0.08027096469025366,1,0,0,1,0
12,0,0,1,0,0,1,1,0,1,0,1,0.22848132832259266,152.457857,0.29532895323775565,0,0,0,1,0
12,1,0,1,0,0,1,1,0,0,1,0,0.031527757399914536,162.460772,0.14109837306122738,0,0,0,0,0
1,0,0,1,0,0,0,1,0,1,1,1,0.07658724752049278,200.132293,0.19730055846007064,0,0,0,1,0
1,1,0,1,0,0,1,1,0,0,1,0,0.20032643292519467,182.460772,0.20833053387061176,1,0,0,0,0
12,1,0,1,0,0,0,1,0,0,0,1,0.09132753726352598,124.97808,0.0861468296695475,1,0,1,0,0
1,1,0,0,0,0,1,0,0,1,1,0,0.08758562264934769,230.105118,0.16595469347265854,1,0,0,0,0
1,1,0,1,0,0,1,1,0,0,0,0,0.15068513059120836,147.473844,0.1476512039360378,1,0,0,0,1
1,1,0,1,0,1,0,1,0,0,1,0,0.1272324641386117,142.482694,0.1873022289382702,0,0,0,0,0
24,1,0,1,0,1,0,1,0,1,0,1,0.24593812953588423,152.479779,0.2908823314076304,1,0,0,1,0
1,1,0,1,0,0,0,1,1,0,0,1,0.2186104385062936,105.010962,0.20175234187083307,0,1,1,0,0
1,0,0,1,0,0,0,0,0,0,1,1,0.18074404281508297,114.965789,0.17428324658937797,0,1,1,0,0
1,0,1,1,0,1,1,1,0,0,1,1,0.0566969826144078,184.978458,0.09367540646767712,1,0,0,0,1
1,1,0,1,0,0,1,0,0,0,0,0,0.023162687706289837,134.950905,0.012530217272937242,1,0,0,0,1
1,0,1,1,1,0,1,1,0,0,1,1,0.02144681313692926,182.490006,0.07441160857306771,0,1,0,1,0
1,1,0,0,1,0,0,1,0,0,1,1,0.03533449948575671,192.470522,0.09223482082037773,1,0,1,0,0
1,0,0,1,0,0,0,1,0,1,0,0,0.14797743296083374,149.962093,0.1657233273233175,1,0,0,1,0
12,1,1,1,0,1,0,1,0,0,0,1,0.1403250041674589,95.019486,0.1591653994072608,0,1,0,0,1
24,1,0,1,1,1,1,1,0,1,1,0,0.06345141417616844,245.174977,0.16908790471122476,0,1,1,0,0
24,0,0,1,1,0,0,0,0,1,0,0,0.1854864733003206,169.944668,0.2097948051460282,1,0,0,0,0
24,1,1,1,1,1,0,1,1,0,1,1,0.13067167918313086,207.49737,0.17781563110603357,1,0,0,1,0
1,0,1,1,0,1,1,1,0,1,1,0,0.03330657562622217,245.145743,0.14187263700064084,1,0,0,1,0
1,0,0,1,1,1,0,0,0,0,0,1,0.11700881423115675,127.478341,0.1758426098038066,0,0,0,1,0
1,0,1,0,1,0,0,1,0,1,0,1,0.002412680434288121,182.467607,0.055489104402369746,1,0,0,0,0
1,1,0,0,1,0,1,1,1,1,1,0,0.08820291205126603,267.642733,0.23537042678048464,0,0,1,0,0
1,0,1,1,0,1,1,0,0,0,0,0,0.22632327362584215,104.992311,0.19465212143567473,0,1,0,0,0
1,1,0,1,0,1,1,1,0,0,1,0,0.1388716205990552,164.978458,0.25368821935990105,0,0,0,1,0
12,0,0,0,1,0,0,0,0,1,1,0,0.21803672890267725,240.114868,0.247135260263026,1,0,0,1,0
24,0,0,1,1,0,0,0,0,0,0,1,0.1387365231017822,124.960655,0.2260609678732439,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,1,1,0.05430366988388823,127.442069,0.1291530341819569,0,0,0,0,0
1,0,1,0,1,0,0,1,1,0,0,1,0.01007154468262774,169.992756,0.013624706651747281,1,0,0,1,0
12,1,0,0,1,0,0,1,1,0,0,1,0.29170420278301346,169.992756,0.25149318055335956,1,0,0,1,0
1,1,0,1,1,0,1,1,0,0,0,1,0.034795213159775434,179.979358,0.05975395900499846,1,0,1,0,0
12,0,0,1,0,0,1,0,0,0,0,0,0.012875204566237182,134.950905,0.0167739012133001,1,0,0,1,0
24,1,1,1,1,0,1,0,0,1,0,1,0.11496591972850463,192.440432,0.15399056677684386,1,0,0,0,0
24,1,0,1,1,0,1,0,0,1,0,1,0.09094370716634052,172.440432,0.1995104141971699,0,0,1,0,0
1,1,0,1,0,1,1,1,0,1,1,1,0.056216914499620366,212.669463,0.15766867281416308,0,1,0,0,0
1,1,0,1,0,0,0,0,0,1,1,1,0.13507318088125303,175.133074,0.1616789569575491,0,1,0,1,0
1,1,1,1,0,0,0,1,0,0,1,0,0.1927055021719225,159.965008,0.19435505361507163,1,0,0,1,0
1,0,0,1,1,0,0,0,0,0,0,1,0.06253802701396304,112.484375,0.062038710977729464,0,1,0,1,0
1,1,1,1,1,0,1,0,1,0,0,1,0.15384367162339954,179.965581,0.12364946216705573,1,0,0,0,0
1,1,0,1,1,0,0,0,1,1,1,1,0.11918024274618215,252.62403,0.1587965874862992,1,0,0,0,0
24,0,0,1,0,1,0,0,1,0,0,0,0.18168912880889307,95.005709,0.15863511749749512,0,1,0,0,0
12,1,0,1,1,0,0,0,0,1,1,0,0.18303817840295264,240.114868,0.24592735001515306,1,0,1,0,0
1,0,0,1,0,0,0,1,1,0,0,0,0.17521801785934665,105.010962,0.1978486833696753,0,1,1,0,0
24,1,1,1,1,0,0,0,1,1,0,1,0.030687525725654148,182.45383,0.08406403791475435,1,0,1,0,0
1,0,0,1,1,0,0,0,0,1,0,0,0.19127598372143517,149.944668,0.26672654653455113,0,0,0,1,0
1,1,0,0,1,0,0,0,0,0,0,1,0.22885979748667706,144.960655,0.181755598154978,1,0,0,0,1
24,0,0,1,0,0,0,0,0,1,1,1,0.02479201185646326,187.609354,0.16102676313654946,0,0,0,1,0
12,0,1,1,0,0,0,1,0,1,0,1,0.2681888294091295,129.962093,0.3000324581220035,0,0,0,1,0
12,0,1,1,0,1,1,0,0,1,0,0,0.09861282516174923,129.976324,0.1141691720179572,0,1,1,0,0
1,1,1,1,1,0,1,0,0,1,0,0,0.0012952340911909148,192.440432,0.049148509815862065,1,0,0,0,0
1,0,1,1,0,0,1,0,1,1,0,1,0.19275959193209527,172.44408,0.20087471752546382,1,0,0,1,0
24,0,1,1,0,0,0,1,0,1,0,1,0.04415914191287381,117.485813,0.08866618044406671,0,1,0,0,1
12,1,0,1,0,0,0,1,0,0,1,0,0.11389415926909775,159.965008,0.13752319036111152,1,0,0,0,1
1,1,1,0,0,1,1,1,1,1,0,0,0.11962596080969663,167.484705,0.2321970454824232,0,0,0,1,0
1,1,1,1,0,0,0,1,0,1,0,0,0.061585338042041665,129.962093,0.13299315550882027,0,0,0,0,0
12,0,0,1,0,0,1,1,0,1,0,0,0.18058882067402307,139.981577,0.19931412178000918,0,1,0,0,1
1,1,1,1,0,0,0,1,0,0,0,1,0.022510597176454067,124.97808,0.059719606372005796,1,0,0,0,0
1,1,1,1,0,0,1,1,1,1,1,1,0.16816977542799813,255.137219,0.23397101816424618,1,0,0,0,1
24,1,0,0,0,0,1,0,0,1,1,0,0.05573955591516465,230.105118,0.13537392311918026,1,0,0,1,0
24,0,0,1,0,0,1,1,0,0,1,0,0.39153188947662876,182.460772,0.4266080121706953,1,0,1,0,0
